From Date,PM2.5,PM10,NO,NO2,NOx,SO2,CO,Ozone,NH3,Station,Year,Month,Day,PM10_SubIndex,PM2.5_SubIndex,SO2_SubIndex,NOx_SubIndex,NH3_SubIndex,CO_SubIndex,Ozone_SubIndex,AQI,AQI_Bucket
2020-10-11,334.23,569.15,72.13,43.93,75.89,81.15,8.82,3.25,27.21,Sector 11 Faridabad - HSPCB,2020,October,Sunday,573.75,464.61538461538464,100.33333333333333,93.75,6.75,175.0,3.0,574.0,Severe
2020-11-11,137.04,325.58,110.06,26.76,91.72,72.24,11.94,2.24,20.65,Sector 11 Faridabad - HSPCB,2020,November,Wednesday,275.0,313.0769230769231,90.0,111.0,5.0,214.28571428571428,2.0,313.0,Very Poor
2020-12-11,142.62,334.98,133.86,26.2,109.37,71.33,12.9,2.61,21.65,Sector 11 Faridabad - HSPCB,2020,December,Friday,284.0,316.9230769230769,88.75,129.0,5.25,228.57142857142858,2.0,317.0,Very Poor
2020-11-13,173.83,385.27,106.46,30.87,92.69,66.9,12.51,2.71,24.51,Sector 11 Faridabad - HSPCB,2020,November,Friday,343.75,340.7692307692308,82.5,112.0,6.0,228.57142857142858,2.0,344.0,Very Poor
2020-11-14,335.8,523.11,58.29,35.78,61.58,59.3,9.91,2.71,25.67,Sector 11 Faridabad - HSPCB,2020,November,Saturday,516.25,465.38461538461536,73.75,76.25,6.25,187.5,2.0,516.0,Severe
2020-11-15,280.67,390.38,25.29,20.45,26.19,77.64,14.97,1.63,28.93,Sector 11 Faridabad - HSPCB,2020,November,Sunday,350.0,423.0769230769231,96.25,32.5,7.0,257.14285714285717,1.0,423.0,Severe
2020-11-16,59.23,117.6,20.35,21.52,16.29,66.42,8.03,0.62,18.1,Sector 11 Faridabad - HSPCB,2020,November,Monday,111.33333333333333,98.33333333333334,82.5,20.0,4.5,175.0,0.0,175.0,Moderate
2020-11-17,66.34,143.86,36.75,21.34,39.91,63.9,10.11,0.99,13.12,Sector 11 Faridabad - HSPCB,2020,November,Tuesday,128.66666666666666,120.0,78.75,48.75,3.25,200.0,0.0,200.0,Moderate
2020-11-18,83.41,204.67,23.07,26.94,36.27,54.02,8.62,0.94,23.92,Sector 11 Faridabad - HSPCB,2020,November,Wednesday,169.33333333333331,176.66666666666669,67.5,45.0,5.75,175.0,0.0,177.0,Moderate
2020-11-19,113.78,277.08,72.15,24.68,67.09,49.14,4.9,1.64,16.33,Sector 11 Faridabad - HSPCB,2020,November,Thursday,227.0,276.6666666666667,61.25,83.75,4.0,125.0,1.0,277.0,Poor
2020-11-20,111.0,239.01,28.04,23.77,33.55,36.23,6.68,1.49,24.56,Sector 11 Faridabad - HSPCB,2020,November,Friday,192.66666666666669,270.0,45.0,41.25,6.0,150.0,1.0,270.0,Poor
2020-11-21,87.69,208.49,14.51,22.88,23.58,32.55,6.69,1.08,24.7,Sector 11 Faridabad - HSPCB,2020,November,Saturday,172.0,190.0,40.0,28.75,6.0,150.0,1.0,190.0,Moderate
2020-11-22,95.96,240.72,24.13,21.14,29.42,30.31,6.94,1.27,20.27,Sector 11 Faridabad - HSPCB,2020,November,Sunday,193.33333333333331,216.66666666666666,37.5,36.25,5.0,150.0,1.0,217.0,Poor
2020-11-23,159.01,384.04,101.98,18.61,78.31,33.2,7.9,2.92,21.68,Sector 11 Faridabad - HSPCB,2020,November,Monday,342.5,330.0,41.25,97.5,5.25,162.5,2.0,342.0,Very Poor
2020-11-24,151.45,418.21,147.18,22.71,98.88,33.52,9.52,3.14,17.67,Sector 11 Faridabad - HSPCB,2020,November,Tuesday,385.0,323.84615384615387,41.25,118.0,4.25,187.5,3.0,385.0,Very Poor
2020-11-25,73.45,302.79,21.3,22.32,28.08,27.42,7.58,1.23,21.84,Sector 11 Faridabad - HSPCB,2020,November,Wednesday,252.0,143.33333333333334,33.75,35.0,5.25,162.5,1.0,252.0,Poor
2020-11-26,89.95,214.55,25.84,18.12,29.07,27.71,7.05,1.33,17.01,Sector 11 Faridabad - HSPCB,2020,November,Thursday,176.0,196.66666666666669,33.75,36.25,4.25,162.5,1.0,197.0,Moderate
2020-11-27,48.12,129.64,21.4,16.97,24.09,25.64,8.11,0.6,11.83,Sector 11 Faridabad - HSPCB,2020,November,Friday,119.33333333333333,80.0,31.25,30.0,2.75,175.0,0.0,175.0,Moderate
2020-11-28,68.14,178.03,16.87,19.27,23.2,25.27,7.16,1.03,20.58,Sector 11 Faridabad - HSPCB,2020,November,Saturday,152.0,126.66666666666667,31.25,28.75,5.0,162.5,1.0,162.0,Moderate
2020-11-29,140.52,336.35,37.06,18.59,30.42,23.6,6.79,1.84,22.28,Sector 11 Faridabad - HSPCB,2020,November,Sunday,286.0,315.38461538461536,28.75,37.5,5.5,150.0,1.0,315.0,Very Poor
2020-11-30,132.32,320.83,55.21,15.4,36.0,23.13,7.59,1.88,20.72,Sector 11 Faridabad - HSPCB,2020,November,Monday,270.0,309.2307692307692,28.75,45.0,5.0,162.5,1.0,309.0,Very Poor
2020-01-12,194.78,446.03,49.74,26.56,28.06,26.16,8.1,2.6,16.86,Sector 11 Faridabad - HSPCB,2020,January,Sunday,420.0,356.9230769230769,32.5,35.0,4.0,175.0,2.0,420.0,Severe
2020-02-12,180.72,385.37,68.96,15.5,43.65,25.23,7.16,2.32,13.63,Sector 11 Faridabad - HSPCB,2020,February,Wednesday,343.75,346.15384615384613,31.25,53.75,3.25,162.5,2.0,346.0,Very Poor
2020-03-12,174.59,407.54,72.12,22.3,62.33,14.74,5.66,2.12,14.04,Sector 11 Faridabad - HSPCB,2020,March,Thursday,371.25,341.53846153846155,17.5,77.5,3.5,137.5,2.0,371.0,Very Poor
2020-04-12,195.02,423.84,114.38,17.9,91.84,35.48,7.03,3.08,20.39,Sector 11 Faridabad - HSPCB,2020,April,Sunday,391.25,357.6923076923077,43.75,111.0,5.0,162.5,3.0,391.0,Very Poor
2020-05-12,168.23,301.08,17.0,16.11,22.67,51.66,5.31,1.59,20.75,Sector 11 Faridabad - HSPCB,2020,May,Tuesday,251.0,336.9230769230769,63.75,27.5,5.0,137.5,1.0,337.0,Very Poor
2020-06-12,185.89,227.42,22.26,15.7,25.9,52.53,5.56,1.82,24.08,Sector 11 Faridabad - HSPCB,2020,June,Friday,184.66666666666669,350.0,65.0,31.25,6.0,137.5,1.0,350.0,Very Poor
2020-07-12,169.0,401.4,27.69,18.51,31.61,55.21,5.4,2.01,15.49,Sector 11 Faridabad - HSPCB,2020,July,Sunday,363.75,337.6923076923077,68.75,38.75,3.75,137.5,2.0,364.0,Very Poor
2020-08-12,238.22,475.75,48.28,14.43,43.89,61.18,6.01,2.65,22.39,Sector 11 Faridabad - HSPCB,2020,August,Wednesday,456.25,390.7692307692308,76.25,53.75,5.5,150.0,2.0,456.0,Severe
2020-09-12,248.23,522.23,74.75,12.22,61.02,57.04,7.62,3.77,17.53,Sector 11 Faridabad - HSPCB,2020,September,Saturday,515.0,398.46153846153845,71.25,76.25,4.25,162.5,3.0,515.0,Severe
2020-10-12,143.86,372.32,87.06,6.54,66.47,48.08,6.61,2.78,2.84,Sector 11 Faridabad - HSPCB,2020,October,Monday,327.5,317.6923076923077,60.0,82.5,0.5,150.0,2.0,328.0,Very Poor
2020-11-12,112.4,319.69,49.92,6.83,39.02,22.2,6.14,2.07,9.2,Sector 11 Faridabad - HSPCB,2020,November,Thursday,269.0,273.3333333333333,27.5,48.75,2.25,150.0,2.0,273.0,Poor
2020-12-12,152.97,284.62,23.75,7.04,20.18,11.46,5.62,1.63,8.46,Sector 11 Faridabad - HSPCB,2020,December,Saturday,234.0,324.61538461538464,13.75,25.0,2.0,137.5,1.0,325.0,Very Poor
2020-12-13,134.32,148.17,23.63,6.88,19.54,9.23,5.06,0.99,15.37,Sector 11 Faridabad - HSPCB,2020,December,Sunday,132.0,310.7692307692308,11.25,23.75,3.75,137.5,0.0,311.0,Very Poor
2020-12-14,49.86,115.27,17.24,6.73,14.94,7.11,5.11,0.61,19.9,Sector 11 Faridabad - HSPCB,2020,December,Monday,110.0,81.66666666666667,8.75,17.5,4.75,137.5,0.0,138.0,Moderate
2020-12-15,84.64,201.24,19.58,7.16,16.85,7.55,5.34,0.9,17.31,Sector 11 Faridabad - HSPCB,2020,December,Tuesday,167.33333333333331,180.0,8.75,20.0,4.25,137.5,0.0,180.0,Moderate
2020-12-16,77.6,182.97,16.38,7.17,14.58,5.98,4.86,0.84,14.06,Sector 11 Faridabad - HSPCB,2020,December,Wednesday,154.66666666666666,156.66666666666666,6.25,17.5,3.5,125.0,0.0,157.0,Moderate
2020-12-17,86.36,196.08,14.22,6.11,12.45,4.57,4.29,0.77,12.78,Sector 11 Faridabad - HSPCB,2020,December,Thursday,164.0,186.66666666666669,5.0,15.0,3.0,125.0,0.0,187.0,Moderate
2020-12-18,95.01,236.37,17.59,6.1,14.83,4.99,4.94,1.01,16.07,Sector 11 Faridabad - HSPCB,2020,December,Friday,190.66666666666669,216.66666666666666,5.0,17.5,4.0,125.0,1.0,217.0,Poor
2020-12-19,127.4,286.85,20.8,5.52,16.78,4.99,5.23,1.37,16.71,Sector 11 Faridabad - HSPCB,2020,December,Saturday,236.0,305.38461538461536,5.0,20.0,4.0,137.5,1.0,305.0,Very Poor
2020-12-20,130.97,306.63,24.43,4.48,18.76,5.24,5.41,1.52,20.06,Sector 11 Faridabad - HSPCB,2020,December,Sunday,256.0,307.6923076923077,6.25,22.5,5.0,137.5,1.0,308.0,Very Poor
2020-12-21,132.3,316.69,21.71,3.85,15.66,3.78,5.79,1.5,11.4,Sector 11 Faridabad - HSPCB,2020,December,Monday,266.0,309.2307692307692,3.75,18.75,2.75,137.5,1.0,309.0,Very Poor
2020-12-22,232.19,498.84,34.9,1.52,20.51,6.71,6.23,2.91,15.17,Sector 11 Faridabad - HSPCB,2020,December,Tuesday,485.0,386.1538461538462,7.5,25.0,3.75,150.0,2.0,485.0,Severe
2020-12-23,309.36,547.62,16.33,3.11,2.23,1.77,7.51,4.01,16.64,Sector 11 Faridabad - HSPCB,2020,December,Wednesday,546.25,445.38461538461536,1.25,2.5,4.0,162.5,4.0,546.0,Severe
2020-12-24,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2020,December,Thursday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2020-12-25,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2020,December,Friday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2020-12-26,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2020,December,Saturday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2020-12-27,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2020,December,Sunday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2020-12-28,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2020,December,Monday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2020-12-29,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2020,December,Tuesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2020-12-30,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2020,December,Wednesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2020-12-31,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2020,December,Thursday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Friday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-02-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,February,Monday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-03-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,March,Monday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-04-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,April,Thursday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-05-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,May,Saturday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-06-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,June,Tuesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-07-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,July,Thursday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-08-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,August,Sunday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-09-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,September,Wednesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-10-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,October,Friday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-11-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,November,Monday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-12-01,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,December,Wednesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-13,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Wednesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-14,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Thursday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-15,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Friday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-16,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Saturday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-17,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Sunday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-18,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Monday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-19,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Tuesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-20,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Wednesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-21,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Thursday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-22,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Friday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-23,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Saturday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-24,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Sunday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-25,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Monday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-26,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Tuesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-27,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Wednesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-28,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Thursday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-29,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Friday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-30,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Saturday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-31,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Sunday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-01-02,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,January,Saturday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-02-02,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,February,Tuesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-03-02,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,March,Tuesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-04-02,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,April,Friday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-05-02,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,May,Sunday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-06-02,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,June,Wednesday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-07-02,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,July,Friday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-08-02,94.7913846153846,211.64620370370363,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.517134146341461,5.668532110091743,24.974892966360848,Sector 11 Faridabad - HSPCB,2021,August,Monday,174.0,213.33333333333334,36.25,38.75,6.0,137.5,5.0,213.0,Poor
2021-09-02,111.99,358.83,15.77,29.76,2.78,29.938,4.92,0.43,13.4,Sector 11 Faridabad - HSPCB,2021,September,Thursday,310.0,270.0,36.25,2.5,3.25,125.0,0.0,310.0,Very Poor
2021-10-02,102.51,269.11,11.83,4.55,7.97,9.13,5.58,0.74,15.83,Sector 11 Faridabad - HSPCB,2021,October,Saturday,219.0,240.0,11.25,8.75,3.75,137.5,0.0,240.0,Poor
2021-11-02,123.51,300.67,18.75,4.79,13.21,9.32,5.46,1.27,23.5,Sector 11 Faridabad - HSPCB,2021,November,Tuesday,250.0,302.3076923076923,11.25,16.25,5.75,137.5,1.0,302.0,Very Poor
2021-12-02,154.54,400.34,26.8,3.4,17.82,10.65,6.12,1.77,13.41,Sector 11 Faridabad - HSPCB,2021,December,Thursday,362.5,326.15384615384613,12.5,21.25,3.25,150.0,1.0,362.0,Very Poor
2021-02-13,165.5,414.42,33.33,1.21,21.03,11.1,6.39,2.35,16.34,Sector 11 Faridabad - HSPCB,2021,February,Saturday,380.0,334.61538461538464,13.75,26.25,4.0,150.0,2.0,380.0,Very Poor
2021-02-14,201.1,400.45,28.06,1.21,13.55,7.57,6.77,2.26,17.65,Sector 11 Faridabad - HSPCB,2021,February,Sunday,362.5,362.3076923076923,8.75,16.25,4.25,150.0,2.0,362.0,Very Poor
2021-02-15,231.37,382.72,33.79,2.04,13.38,10.65,7.12,2.12,15.64,Sector 11 Faridabad - HSPCB,2021,February,Monday,340.0,385.38461538461536,12.5,16.25,3.75,162.5,2.0,385.0,Very Poor
2021-02-16,188.34,320.11,26.091433224755715,21.72504885993485,0.0,29.938,6.71,1.6,17.45,Sector 11 Faridabad - HSPCB,2021,February,Tuesday,270.0,352.3076923076923,36.25,0.0,4.25,150.0,1.0,352.0,Very Poor
2021-02-17,184.2,339.29,26.091433224755715,21.72504885993485,31.68898148148147,29.938,6.05,1.8,23.42,Sector 11 Faridabad - HSPCB,2021,February,Wednesday,289.0,349.2307692307692,36.25,38.75,5.75,150.0,1.0,349.0,Very Poor
2021-02-18,89.1,360.24,26.091433224755715,21.72504885993485,31.68898148148147,29.938,6.68,2.16,19.5,Sector 11 Faridabad - HSPCB,2021,February,Thursday,312.5,196.66666666666669,36.25,38.75,4.75,150.0,2.0,312.0,Very Poor
2021-02-19,130.41,323.75,26.091433224755715,21.72504885993485,31.68898148148147,29.938,5.87,1.93,22.54,Sector 11 Faridabad - HSPCB,2021,February,Friday,273.0,307.6923076923077,36.25,38.75,5.5,137.5,1.0,308.0,Very Poor
2021-02-20,107.38,256.67,10.0,10.0,10.0,10.0,5.64,1.54,21.8,Sector 11 Faridabad - HSPCB,2021,February,Saturday,206.0,256.6666666666667,12.5,12.5,5.25,137.5,1.0,257.0,Poor
2021-02-21,115.95,267.18,10.0,10.0,10.0,10.0,5.17,1.33,23.38,Sector 11 Faridabad - HSPCB,2021,February,Sunday,217.0,283.3333333333333,12.5,12.5,5.75,137.5,1.0,283.0,Poor
2021-02-22,121.3,306.9,10.0,10.0,10.0,10.0,5.39,1.3,20.76,Sector 11 Faridabad - HSPCB,2021,February,Monday,256.0,300.7692307692308,12.5,12.5,5.0,137.5,1.0,301.0,Very Poor
2021-02-23,173.62,462.83,10.0,10.0,10.0,10.0,6.48,1.98,11.37,Sector 11 Faridabad - HSPCB,2021,February,Tuesday,440.0,340.7692307692308,12.5,12.5,2.75,150.0,1.0,440.0,Severe
2021-02-24,109.94,368.32,10.0,10.0,10.0,10.0,6.01,1.88,20.22,Sector 11 Faridabad - HSPCB,2021,February,Wednesday,322.5,263.3333333333333,12.5,12.5,5.0,150.0,1.0,322.0,Very Poor
2021-02-25,103.66,343.7,10.0,10.0,9.89,10.0,3.57,1.74,16.32,Sector 11 Faridabad - HSPCB,2021,February,Thursday,293.0,243.33333333333334,12.5,11.25,4.0,112.5,1.0,293.0,Poor
2021-02-26,50.91,244.63,10.0,10.0,10.0,10.0,2.6,0.74,15.54,Sector 11 Faridabad - HSPCB,2021,February,Friday,196.0,83.33333333333334,12.5,12.5,3.75,100.0,0.0,196.0,Moderate
2021-02-27,72.78,246.58,10.0,10.0,10.0,10.0,2.16,0.93,15.26,Sector 11 Faridabad - HSPCB,2021,February,Saturday,197.33333333333331,140.0,12.5,12.5,3.75,100.0,0.0,197.0,Moderate
